Scenario,Site ID,Product Group,Tank Product,Daily Volume (gal),Monthly Volume (gal 30 day),Daily Volume(b),Monthyl Volume (30 day b),Terminal,Freight Cost (30 days),Product Cost (30 days),Total Cost (30 days),Latitude,Longitude,Assigned Carrier,Home TCN,Home Terminal ,New TCN,New Terminal,Change?,Combo Terminal,Home Terminal City,New Terminal City,City Change?,City Change,Primary Terminal Miles,New Terminal Miles,Miles Diff,Primary Terminal Drivetime,New Terminal Drivetime,Drivetime Diff,Primary Freight Rate,New Freight Rate,Combo Freight Rate,Freight Rate Diff,Freight Rate Change?,Freight Rate Decrease?,Primary Terminal Freight Spend per Day,New Terminal Freight Spend per Day,Projected Freight Spend Change per Day,Primary Supply Rate,New Supply Rate,Combo Supply Rate,Supply Rate Diff,Supply Rate Change?,Supply Rate Decrease?,Primary Terminal Supply Spend per Day,New Terminal Supply Spend per Day,Projected Supply Spend Change per Day,Regular TCN,Premium Diff from Regular,New Premium TCN,New Premium Terminal,Total Cost (Regular + Premium Same TCN),Brand
Fully Optimal,30390,Premium,GAS,574,17220,14,410,T-23-PA-1746711PA,559.65,340.2672,899.9172,40.0419,-75.476,Premium,T-23-PA-1734711PA,Philadelphia PA ETMT,T-23-PA-1746711PA,Twin Oaks PA ETMT,TRUE,Philadelphia PA ETMT-->Twin Oaks PA ETMT,Philadelphia,Twin,TRUE,Philadelphia-->Twin,29,26.39999962,-2.600000381,39,32,-7,0.0325,0.0325,0.032-->0.032,0,FALSE,FALSE,18.655,18.655,0,0.0338,0.0198,0.03375-->0.01976,-0.014,TRUE,TRUE,19.3725,11.3422,-8.0303,T-23-PA-1746711PA,FALSE,T-23-PA-1746711PA,Twin Oaks PA ETMT,899.9171795,7-Eleven
Fully Optimal,30392,Regular,GAS,1163,34890,28,831,T-23-PA-1746711PA,1357.221,689.4264,2046.6474,40.1068,-75.1478,Regular,T-23-PA-1734711PA,Philadelphia PA ETMT,T-23-PA-1746711PA,Twin Oaks PA ETMT,TRUE,Philadelphia PA ETMT-->Twin Oaks PA ETMT,Philadelphia,Twin,TRUE,Philadelphia-->Twin,20.29999924,38.29999924,18,46,51,5,0.0292,0.0389,0.029-->0.039,0.0097,TRUE,FALSE,33.9596,45.2407,11.2811,0.0573,0.0198,0.05725-->0.01976,-0.0375,TRUE,TRUE,66.5817,22.9809,-43.6009,T-23-PA-1746711PA,FALSE,T-23-PA-1746711PA,Twin Oaks PA ETMT,2046.647369,7-Eleven
Fully Optimal,30392,Premium,GAS,521,15630,12,372,T-23-PA-1746711PA,608.007,308.8488,916.8558,40.1068,-75.1478,Premium,T-23-PA-1734711PA,Philadelphia PA ETMT,T-23-PA-1746711PA,Twin Oaks PA ETMT,TRUE,Philadelphia PA ETMT-->Twin Oaks PA ETMT,Philadelphia,Twin,TRUE,Philadelphia-->Twin,20.29999924,38.29999924,18,46,51,5,0.0292,0.0389,0.029-->0.039,0.0097,TRUE,FALSE,15.2132,20.2669,5.0537,0.0338,0.0198,0.03375-->0.01976,-0.014,TRUE,TRUE,17.5838,10.295,-7.2888,T-23-PA-1746711PA,FALSE,T-23-PA-1746711PA,Twin Oaks PA ETMT,916.8557861,7-Eleven
Fully Optimal,32639,Regular,GAS,1102,33060,26,787,T-23-PA-1746711PA,1500.924,653.2656,2154.1896,40.1558,-74.9224,Regular,T-23-PA-1734711PA,Philadelphia PA ETMT,T-23-PA-1746711PA,Twin Oaks PA ETMT,TRUE,Philadelphia PA ETMT-->Twin Oaks PA ETMT,Philadelphia,Twin,TRUE,Philadelphia-->Twin,30,47.79999924,17.79999924,44,55,11,0.0325,0.0454,0.032-->0.045,0.0129,TRUE,FALSE,35.815,50.0308,14.2158,0.0573,0.0198,0.05725-->0.01976,-0.0375,TRUE,TRUE,63.0895,21.7755,-41.314,T-23-PA-1746711PA,FALSE,T-23-PA-1746711PA,Twin Oaks PA ETMT,2154.189637,7-Eleven
Fully Optimal,32639,Premium,GAS,434,13020,10,310,T-23-PA-1746711PA,591.108,257.2752,848.3832,40.1558,-74.9224,Premium,T-23-PA-1734711PA,Philadelphia PA ETMT,T-23-PA-1746711PA,Twin Oaks PA ETMT,TRUE,Philadelphia PA ETMT-->Twin Oaks PA ETMT,Philadelphia,Twin,TRUE,Philadelphia-->Twin,30,47.79999924,17.79999924,44,55,11,0.0325,0.0454,0.032-->0.045,0.0129,TRUE,FALSE,14.105,19.7036,5.5986,0.0338,0.0198,0.03375-->0.01976,-0.014,TRUE,TRUE,14.6475,8.5758,-6.0717,T-23-PA-1746711PA,FALSE,T-23-PA-1746711PA,Twin Oaks PA ETMT,848.3832144,7-Eleven
Fully Optimal,32661,Regular,GAS,931,27930,22,665,T-23-PA-1746711PA,988.722,551.8968,1540.6188,40.0517,-75.0083,Regular,T-23-PA-1734711PA,Philadelphia PA ETMT,T-23-PA-1746711PA,Twin Oaks PA ETMT,TRUE,Philadelphia PA ETMT-->Twin Oaks PA ETMT,Philadelphia,Twin,TRUE,Philadelphia-->Twin,19.39999962,32.29999924,12.89999962,29,36,7,0.0265,0.0354,0.026-->0.035,0.0089,TRUE,FALSE,24.6715,32.9574,8.2859,0.0573,0.0198,0.05725-->0.01976,-0.0375,TRUE,TRUE,53.2998,18.3966,-34.9032,T-23-PA-1746711PA,FALSE,T-23-PA-1746711PA,Twin Oaks PA ETMT,1540.618785,7-Eleven
Fully Optimal,32661,Premium,GAS,519,15570,12,371,T-23-PA-1746711PA,551.178,307.6632,858.8412,40.0517,-75.0083,Premium,T-23-PA-1734711PA,Philadelphia PA ETMT,T-23-PA-1746711PA,Twin Oaks PA ETMT,TRUE,Philadelphia PA ETMT-->Twin Oaks PA ETMT,Philadelphia,Twin,TRUE,Philadelphia-->Twin,19.39999962,32.29999924,12.89999962,29,36,7,0.0265,0.0354,0.026-->0.035,0.0089,TRUE,FALSE,13.7535,18.3726,4.6191,0.0338,0.0198,0.03375-->0.01976,-0.014,TRUE,TRUE,17.5162,10.2554,-7.2608,T-23-PA-1746711PA,FALSE,T-23-PA-1746711PA,Twin Oaks PA ETMT,858.8411917,7-Eleven
Fully Optimal,40071,Regular,GAS,1376,41280,33,983,T-22-NJ-1544SunNJ,2336.448,891.2352,3227.6832,39.2522,-74.6118,Regular,T-22-NJ-1544SunNJ,Westville NJ ETMT,T-22-NJ-1544SunNJ,Westville NJ ETMT,FALSE,Westville NJ ETMT-->Westville NJ ETMT,Westville,Westville,FALSE,Westville-->Westville,63.1,63.1,0,74,74,0,0.0566,0.0566,0.057-->0.057,0,FALSE,FALSE,77.8816,77.8816,0,0.0216,0.0216,0.02159-->0.02159,0,FALSE,FALSE,29.7078,29.7078,0,T-22-NJ-1544SunNJ,FALSE,T-22-NJ-1544SunNJ,Westville NJ ETMT,3227.683229,Sunoco
Fully Optimal,40071,Premium,GAS,577,17310,14,412,T-22-NJ-1544SunNJ,979.746,1691.7063,2671.4523,39.2522,-74.6118,Premium,T-22-NJ-1544SunNJ,Westville NJ ETMT,T-22-NJ-1544SunNJ,Westville NJ ETMT,FALSE,Westville NJ ETMT-->Westville NJ ETMT,Westville,Westville,FALSE,Westville-->Westville,63.1,63.1,0,74,74,0,0.0566,0.0566,0.057-->0.057,0,FALSE,FALSE,32.6582,32.6582,0,0.0977,0.0977,0.09773-->0.09773,0,FALSE,FALSE,56.3902,56.3902,0,T-22-NJ-1544SunNJ,FALSE,T-22-NJ-1544SunNJ,Westville NJ ETMT,2671.452312,Sunoco
Fully Optimal,40071,Diesel,DSL,126,3780,3,90,T-22-NJ-1544SunNJ,247.212,74.466,321.678,39.2522,-74.6118,Diesel,T-22-NJ-1544SunNJ,Westville NJ ETMT,T-22-NJ-1544SunNJ,Westville NJ ETMT,FALSE,Westville NJ ETMT-->Westville NJ ETMT,Westville,Westville,FALSE,Westville-->Westville,63.1,63.1,0,74,74,0,0.0566,0.0566,0.057-->0.057,0,FALSE,FALSE,8.2404,8.2404,0,0.0197,0.0197,0.0197-->0.0197,0,FALSE,FALSE,2.4822,2.4822,0,T-22-NJ-1544SunNJ,FALSE,T-22-NJ-1544SunNJ,Westville NJ ETMT,321.6779884,Sunoco
Fully Optimal,40072,Regular,GAS,5638,169140,134,4027,T-23-PA-1746SunPA,5497.0498,3342.2064,8839.2562,40.0247,-75.23,Regular,T-23-PA-1734SunPA,Philadelphia PA ETMT,T-23-PA-1746SunPA,Twin Oaks PA ETMT,TRUE,Philadelphia PA ETMT-->Twin Oaks PA ETMT,Philadelphia,Twin,TRUE,Philadelphia-->Twin,12.89999962,28.79999924,15.89999962,20,33,13,0.0241,0.0325,0.024-->0.032,0.0084,TRUE,FALSE,135.8758,183.235,47.3592,0.0573,0.0198,0.05725-->0.01976,-0.0375,TRUE,TRUE,322.7755,111.4069,-211.3686,T-23-PA-1746SunPA,FALSE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,8839.256198,Sunoco
Fully Optimal,40072,Premium,GAS,295,8850,7,211,T-52-MD-1574SunPA,344.265,805.881,1150.146,40.0247,-75.23,Premium,T-23-PA-1734SunPA,Philadelphia PA ETMT,T-52-MD-1574SunPA,Wilmington DE ETMT ,TRUE,Philadelphia PA ETMT-->Wilmington DE ETMT ,Philadelphia,Wilmington,TRUE,Philadelphia-->Wilmington,12.89999962,39.2,26.30000038,20,45,25,0.0241,0.0389,0.024-->0.039,0.0148,TRUE,FALSE,7.1095,11.4755,4.366,0.1148,0.0911,0.11475-->0.09106,-0.0237,TRUE,TRUE,33.8513,26.8627,-6.9886,T-23-PA-1746SunPA,TRUE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,287.6249894,Sunoco
Fully Optimal,40072,Diesel,DSL,241,7230,6,172,T-23-PA-1734SunPA,200.994,195.6438,396.6378,40.0247,-75.23,Diesel,T-23-PA-1734SunPA,Philadelphia PA ETMT,T-23-PA-1734SunPA,Philadelphia PA ETMT,FALSE,Philadelphia PA ETMT-->Philadelphia PA ETMT,Philadelphia,Philadelphia,FALSE,Philadelphia-->Philadelphia,12.89999962,12.89999962,0,20,20,0,0.0241,0.0241,0.024-->0.024,0,FALSE,FALSE,6.6998,6.6998,0,0.0271,0.0271,0.02706-->0.02706,0,FALSE,FALSE,6.5215,6.5215,0,T-23-PA-1746SunPA,FALSE,T-23-PA-1734SunPA,Philadelphia PA ETMT,396.6377952,Sunoco
Fully Optimal,40074,Regular,GAS,4749,142470,113,3392,T-23-PA-1746SunPA,5542.0829,2815.2072,8357.2901,40.069,-75.1814,Regular,T-23-PA-1734SunPA,Philadelphia PA ETMT,T-23-PA-1746SunPA,Twin Oaks PA ETMT,TRUE,Philadelphia PA ETMT-->Twin Oaks PA ETMT,Philadelphia,Twin,TRUE,Philadelphia-->Twin,17.79999924,38.20000076,20.40000153,35,51,16,0.0265,0.0389,0.026-->0.039,0.0124,TRUE,FALSE,125.8485,184.7361,58.8876,0.0573,0.0198,0.05725-->0.01976,-0.0375,TRUE,TRUE,271.8802,93.8402,-178.04,T-23-PA-1746SunPA,FALSE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,8357.290073,Sunoco
Fully Optimal,40074,Premium,GAS,464,13920,11,331,T-52-MD-1574SunPA,584.64,1267.5552,1852.1952,40.069,-75.1814,Premium,T-23-PA-1734SunPA,Philadelphia PA ETMT,T-52-MD-1574SunPA,Wilmington DE ETMT ,TRUE,Philadelphia PA ETMT-->Wilmington DE ETMT ,Philadelphia,Wilmington,TRUE,Philadelphia-->Wilmington,17.79999924,41.1,23.30000076,35,63,28,0.0265,0.042,0.026-->0.042,0.0155,TRUE,FALSE,12.296,19.488,7.192,0.1148,0.0911,0.11475-->0.09106,-0.0237,TRUE,TRUE,53.244,42.2518,-10.9922,T-23-PA-1746SunPA,TRUE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,541.4879876,Sunoco
Fully Optimal,40074,Diesel,DSL,195,5850,5,139,T-23-PA-1734SunPA,180.18,158.301,338.481,40.069,-75.1814,Diesel,T-23-PA-1734SunPA,Philadelphia PA ETMT,T-23-PA-1734SunPA,Philadelphia PA ETMT,FALSE,Philadelphia PA ETMT-->Philadelphia PA ETMT,Philadelphia,Philadelphia,FALSE,Philadelphia-->Philadelphia,17.79999924,17.79999924,0,35,35,0,0.0265,0.0265,0.026-->0.026,0,FALSE,FALSE,6.006,6.006,0,0.0271,0.0271,0.02706-->0.02706,0,FALSE,FALSE,5.2767,5.2767,0,T-23-PA-1746SunPA,FALSE,T-23-PA-1734SunPA,Philadelphia PA ETMT,338.480999,Sunoco
Fully Optimal,40075,Regular,GAS,1661,49830,40,1186,T-23-PA-1746SunPA,1763.982,984.6408,2748.6228,40.1747,-75.6624,Regular,T-23-PA-1722SunPA,Malvern PA ETMT,T-23-PA-1746SunPA,Twin Oaks PA ETMT,TRUE,Malvern PA ETMT-->Twin Oaks PA ETMT,Malvern,Twin,TRUE,Malvern-->Twin,19.20000076,32.09999847,12.89999771,26,43,17,0.0265,0.0354,0.026-->0.035,0.0089,TRUE,FALSE,44.0165,58.7994,14.7829,0.0391,0.0198,0.03906-->0.01976,-0.0193,TRUE,TRUE,64.8787,32.8214,-32.0573,T-23-PA-1746SunPA,FALSE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,2748.622774,Sunoco
Fully Optimal,40075,Premium,GAS,527,15810,13,376,T-52-MD-1574SunPA,615.009,1439.6586,2054.6676,40.1747,-75.6624,Premium,T-23-PA-1722SunPA,Malvern PA ETMT,T-52-MD-1574SunPA,Wilmington DE ETMT ,TRUE,Malvern PA ETMT-->Wilmington DE ETMT ,Malvern,Wilmington,TRUE,Malvern-->Wilmington,19.20000076,39.5,20.29999924,26,54,28,0.0265,0.0389,0.026-->0.039,0.0124,TRUE,FALSE,13.9655,20.5003,6.5348,0.1129,0.0911,0.11293-->0.09106,-0.0219,TRUE,TRUE,59.5141,47.9886,-11.5255,T-23-PA-1746SunPA,TRUE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,559.6739916,Sunoco
Fully Optimal,40075,Diesel,DSL,1019,30570,24,728,T-23-PA-1746SunPA,1259.484,643.8042,1903.2882,40.1747,-75.6624,Diesel,T-23-PA-1746SunPA,Twin Oaks PA ETMT,T-23-PA-1746SunPA,Twin Oaks PA ETMT,FALSE,Twin Oaks PA ETMT-->Twin Oaks PA ETMT,Twin,Twin,FALSE,Twin-->Twin,32.09999847,32.09999847,0,43,43,0,0.0354,0.0354,0.035-->0.035,0,FALSE,FALSE,41.9828,41.9828,0,0.0211,0.0211,0.02106-->0.02106,0,FALSE,FALSE,21.4601,21.4601,0,T-23-PA-1746SunPA,FALSE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,1903.288224,Sunoco
Fully Optimal,40091,Regular,GAS,4782,143460,114,3416,T-23-PA-1746SunPA,3801.69,2834.7696,6636.4596,39.9364,-75.1604,Regular,T-23-PA-1734SunPA,Philadelphia PA ETMT,T-23-PA-1746SunPA,Twin Oaks PA ETMT,TRUE,Philadelphia PA ETMT-->Twin Oaks PA ETMT,Philadelphia,Twin,TRUE,Philadelphia-->Twin,6.300000191,19.29999924,12.99999905,18,27,9,0.0228,0.0265,0.023-->0.026,0.0037,TRUE,FALSE,109.0296,126.723,17.6934,0.0573,0.0198,0.05725-->0.01976,-0.0375,TRUE,TRUE,273.7695,94.4923,-179.2772,T-23-PA-1746SunPA,FALSE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,6636.459555,Sunoco
Fully Optimal,40091,Premium,GAS,650,19500,15,464,T-52-MD-1574SunPA,633.75,1775.67,2409.42,39.9364,-75.1604,Premium,T-23-PA-1734SunPA,Philadelphia PA ETMT,T-52-MD-1574SunPA,Wilmington DE ETMT ,TRUE,Philadelphia PA ETMT-->Wilmington DE ETMT ,Philadelphia,Wilmington,TRUE,Philadelphia-->Wilmington,6.300000191,29.7,23.39999981,18,39,21,0.0228,0.0325,0.023-->0.032,0.0097,TRUE,FALSE,14.82,21.125,6.305,0.1148,0.0911,0.11475-->0.09106,-0.0237,TRUE,TRUE,74.5875,59.189,-15.3985,T-23-PA-1746SunPA,TRUE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,516.7499939,Sunoco
Fully Optimal,40091,Diesel,DSL,85,2550,2,61,T-23-PA-1746SunPA,78.54,53.703,132.243,39.9364,-75.1604,Diesel,T-23-PA-1734SunPA,Philadelphia PA ETMT,T-23-PA-1746SunPA,Twin Oaks PA ETMT,TRUE,Philadelphia PA ETMT-->Twin Oaks PA ETMT,Philadelphia,Twin,TRUE,Philadelphia-->Twin,6.300000191,19.29999924,12.99999905,18,27,9,0.0228,0.0265,0.023-->0.026,0.0037,TRUE,FALSE,2.244,2.618,0.374,0.0271,0.0211,0.02706-->0.02106,-0.006,TRUE,TRUE,2.3001,1.7901,-0.51,T-23-PA-1746SunPA,FALSE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,132.2429996,Sunoco
Fully Optimal,40093,Regular,GAS,2868,86040,68,2049,T-23-PA-1746SunPA,2512.3681,1700.1504,4212.5185,40.0786,-75.6338,Regular,T-23-PA-1722SunPA,Malvern PA ETMT,T-23-PA-1746SunPA,Twin Oaks PA ETMT,TRUE,Malvern PA ETMT-->Twin Oaks PA ETMT,Malvern,Twin,TRUE,Malvern-->Twin,7.599999905,24.29999924,16.69999933,12,33,21,0.0228,0.0292,0.023-->0.029,0.0064,TRUE,FALSE,65.3904,83.7456,18.3552,0.0391,0.0198,0.03906-->0.01976,-0.0193,TRUE,TRUE,112.0241,56.6717,-55.3524,T-23-PA-1746SunPA,FALSE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,4212.518459,Sunoco
Fully Optimal,40093,Premium,GAS,344,10320,8,246,T-52-MD-1574SunPA,365.328,939.7392,1305.0672,40.0786,-75.6338,Premium,T-23-PA-1722SunPA,Malvern PA ETMT,T-52-MD-1574SunPA,Wilmington DE ETMT ,TRUE,Malvern PA ETMT-->Wilmington DE ETMT ,Malvern,Wilmington,TRUE,Malvern-->Wilmington,7.599999905,31.7,24.1000001,12,44,32,0.0228,0.0354,0.023-->0.035,0.0126,TRUE,FALSE,7.8432,12.1776,4.3344,0.1129,0.0911,0.11293-->0.09106,-0.0219,TRUE,TRUE,38.8479,31.3246,-7.5233,T-23-PA-1746SunPA,TRUE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,301.3440071,Sunoco
Fully Optimal,40093,Diesel,DSL,199,5970,5,142,T-23-PA-1746SunPA,203.577,125.7282,329.3052,40.0786,-75.6338,Diesel,T-23-PA-1746SunPA,Twin Oaks PA ETMT,T-23-PA-1746SunPA,Twin Oaks PA ETMT,FALSE,Twin Oaks PA ETMT-->Twin Oaks PA ETMT,Twin,Twin,FALSE,Twin-->Twin,24.29999924,24.29999924,0,33,33,0,0.0292,0.0292,0.029-->0.029,0,FALSE,FALSE,6.7859,6.7859,0,0.0211,0.0211,0.02106-->0.02106,0,FALSE,FALSE,4.1909,4.1909,0,T-23-PA-1746SunPA,FALSE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,329.3051989,Sunoco
Fully Optimal,40097,Regular,GAS,3244,97320,77,2317,T-23-PA-1746SunPA,4418.3281,1923.0432,6341.3713,40.2149,-75.0099,Regular,T-23-PA-1734SunPA,Philadelphia PA ETMT,T-23-PA-1746SunPA,Twin Oaks PA ETMT,TRUE,Philadelphia PA ETMT-->Twin Oaks PA ETMT,Philadelphia,Twin,TRUE,Philadelphia-->Twin,34.90000153,47.29999924,12.39999771,51,60,9,0.0354,0.0454,0.035-->0.045,0.01,TRUE,FALSE,114.8376,147.2776,32.44,0.0573,0.0198,0.05725-->0.01976,-0.0375,TRUE,TRUE,185.719,64.1014,-121.6176,T-23-PA-1746SunPA,FALSE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,6341.371308,Sunoco
Fully Optimal,40097,Premium,GAS,43,1290,1,31,T-52-MD-1574SunPA,67.854,117.4674,185.3214,40.2149,-75.0099,Premium,T-23-PA-1734SunPA,Philadelphia PA ETMT,T-52-MD-1574SunPA,Wilmington DE ETMT ,TRUE,Philadelphia PA ETMT-->Wilmington DE ETMT ,Philadelphia,Wilmington,TRUE,Philadelphia-->Wilmington,34.90000153,58.1,23.19999847,51,69,18,0.0354,0.0526,0.035-->0.053,0.0172,TRUE,FALSE,1.5222,2.2618,0.7396,0.1148,0.0911,0.11475-->0.09106,-0.0237,TRUE,TRUE,4.9343,3.9156,-1.0187,T-23-PA-1746SunPA,TRUE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,58.56600143,Sunoco
Fully Optimal,40097,Diesel,DSL,238,7140,6,170,T-23-PA-1734SunPA,294.168,193.2084,487.3764,40.2149,-75.0099,Diesel,T-23-PA-1734SunPA,Philadelphia PA ETMT,T-23-PA-1734SunPA,Philadelphia PA ETMT,FALSE,Philadelphia PA ETMT-->Philadelphia PA ETMT,Philadelphia,Philadelphia,FALSE,Philadelphia-->Philadelphia,34.90000153,34.90000153,0,51,51,0,0.0354,0.0354,0.035-->0.035,0,FALSE,FALSE,9.8056,9.8056,0,0.0271,0.0271,0.02706-->0.02706,0,FALSE,FALSE,6.4403,6.4403,0,T-23-PA-1746SunPA,FALSE,T-23-PA-1734SunPA,Philadelphia PA ETMT,487.3764057,Sunoco
Fully Optimal,40100,Regular,GAS,3588,107640,85,2563,T-23-PA-1746SunPA,3498.2999,2126.9664,5625.2663,40.0949,-75.3637,Regular,T-23-PA-1722SunPA,Malvern PA ETMT,T-23-PA-1746SunPA,Twin Oaks PA ETMT,TRUE,Malvern PA ETMT-->Twin Oaks PA ETMT,Malvern,Twin,TRUE,Malvern-->Twin,9.699999809,26.20000076,16.50000095,13,32,19,0.0228,0.0325,0.023-->0.032,0.0097,TRUE,FALSE,81.8064,116.61,34.8036,0.0391,0.0198,0.03906-->0.01976,-0.0193,TRUE,TRUE,140.1473,70.8989,-69.2484,T-23-PA-1746SunPA,FALSE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,5625.266272,Sunoco
Fully Optimal,40100,Premium,GAS,522,15660,12,373,T-52-MD-1574SunPA,609.174,1425.9996,2035.1736,40.0949,-75.3637,Premium,T-23-PA-1722SunPA,Malvern PA ETMT,T-52-MD-1574SunPA,Wilmington DE ETMT ,TRUE,Malvern PA ETMT-->Wilmington DE ETMT ,Malvern,Wilmington,TRUE,Malvern-->Wilmington,9.699999809,36.6,26.90000019,13,43,30,0.0228,0.0389,0.023-->0.039,0.0161,TRUE,FALSE,11.9016,20.3058,8.4042,0.1129,0.0911,0.11293-->0.09106,-0.0219,TRUE,TRUE,58.9495,47.5333,-11.4161,T-23-PA-1746SunPA,TRUE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,508.9499813,Sunoco
Fully Optimal,40100,Diesel,DSL,87,2610,2,62,T-23-PA-1746SunPA,97.875,54.9666,152.8416,40.0949,-75.3637,Diesel,T-23-PA-1746SunPA,Twin Oaks PA ETMT,T-23-PA-1746SunPA,Twin Oaks PA ETMT,FALSE,Twin Oaks PA ETMT-->Twin Oaks PA ETMT,Twin,Twin,FALSE,Twin-->Twin,26.20000076,26.20000076,0,32,32,0,0.0325,0.0325,0.032-->0.032,0,FALSE,FALSE,3.2625,3.2625,0,0.0211,0.0211,0.02106-->0.02106,0,FALSE,FALSE,1.8322,1.8322,0,T-23-PA-1746SunPA,FALSE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,152.8416039,Sunoco
Fully Optimal,40112,Regular,GAS,5763,172890,137,4116,T-22-NJ-1544SunNJ,6725.4208,3732.6951,10458.1159,39.5502,-74.735,Regular,T-22-NJ-1544SunNJ,Westville NJ ETMT,T-22-NJ-1544SunNJ,Westville NJ ETMT,FALSE,Westville NJ ETMT-->Westville NJ ETMT,Westville,Westville,FALSE,Westville-->Westville,35.6,35.6,0,41,41,0,0.0389,0.0389,0.039-->0.039,0,FALSE,FALSE,224.1807,224.1807,0,0.0216,0.0216,0.02159-->0.02159,0,FALSE,FALSE,124.4232,124.4232,0,T-22-NJ-1544SunNJ,FALSE,T-22-NJ-1544SunNJ,Westville NJ ETMT,10458.11595,Sunoco
Fully Optimal,40112,Premium,GAS,827,24810,20,591,T-22-NJ-1544SunNJ,965.109,2424.6813,3389.7903,39.5502,-74.735,Premium,T-22-NJ-1544SunNJ,Westville NJ ETMT,T-22-NJ-1544SunNJ,Westville NJ ETMT,FALSE,Westville NJ ETMT-->Westville NJ ETMT,Westville,Westville,FALSE,Westville-->Westville,35.6,35.6,0,41,41,0,0.0389,0.0389,0.039-->0.039,0,FALSE,FALSE,32.1703,32.1703,0,0.0977,0.0977,0.09773-->0.09773,0,FALSE,FALSE,80.8227,80.8227,0,T-22-NJ-1544SunNJ,FALSE,T-22-NJ-1544SunNJ,Westville NJ ETMT,3389.790278,Sunoco
Fully Optimal,40112,Diesel,DSL,136,4080,3,97,T-22-NJ-1544SunNJ,183.192,80.376,263.568,39.5502,-74.735,Diesel,T-22-NJ-1544SunNJ,Westville NJ ETMT,T-22-NJ-1544SunNJ,Westville NJ ETMT,FALSE,Westville NJ ETMT-->Westville NJ ETMT,Westville,Westville,FALSE,Westville-->Westville,35.6,35.6,0,41,41,0,0.0389,0.0389,0.039-->0.039,0,FALSE,FALSE,6.1064,6.1064,0,0.0197,0.0197,0.0197-->0.0197,0,FALSE,FALSE,2.6792,2.6792,0,T-22-NJ-1544SunNJ,FALSE,T-22-NJ-1544SunNJ,Westville NJ ETMT,263.5680004,Sunoco
Fully Optimal,40120,Regular,GAS,1832,54960,44,1309,T-23-PA-1746SunPA,1604.832,1086.0096,2690.8416,39.8264,-75.8214,Regular,T-23-PA-1746SunPA,Twin Oaks PA ETMT,T-23-PA-1746SunPA,Twin Oaks PA ETMT,FALSE,Twin Oaks PA ETMT-->Twin Oaks PA ETMT,Twin,Twin,FALSE,Twin-->Twin,23.60000038,23.60000038,0,30,30,0,0.0292,0.0292,0.029-->0.029,0,FALSE,FALSE,53.4944,53.4944,0,0.0198,0.0198,0.01976-->0.01976,0,FALSE,FALSE,36.2003,36.2003,0,T-23-PA-1746SunPA,FALSE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,2690.841638,Sunoco
Fully Optimal,40120,Premium,GAS,92,2760,2,66,T-52-MD-1574SunPA,80.592,251.3256,331.9176,39.8264,-75.8214,Premium,T-52-MD-1574SunPA,Wilmington DE ETMT ,T-52-MD-1574SunPA,Wilmington DE ETMT ,FALSE,Wilmington DE ETMT -->Wilmington DE ETMT ,Wilmington,Wilmington,FALSE,Wilmington-->Wilmington,21.3,21.3,0,30,30,0,0.0292,0.0292,0.029-->0.029,0,FALSE,FALSE,2.6864,2.6864,0,0.0911,0.0911,0.09106-->0.09106,0,FALSE,FALSE,8.3775,8.3775,0,T-23-PA-1746SunPA,TRUE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,80.5920019,Sunoco
Fully Optimal,40122,Regular,GAS,10703,321090,255,7645,T-52-MD-1574SunPA,7320.8521,8367.6054,15688.4575,39.6642,-75.6886,Regular,T-23-PA-1746SunPA,Twin Oaks PA ETMT,T-52-MD-1574SunPA,Wilmington DE ETMT ,TRUE,Twin Oaks PA ETMT-->Wilmington DE ETMT ,Twin,Wilmington,TRUE,Twin-->Wilmington,20.89999962,10,-10.89999962,23,12,-11,0.0292,0.0228,0.029-->0.023,-0.0064,TRUE,TRUE,312.5276,244.0284,-68.4992,0.0198,0.0261,0.01976-->0.02606,0.0063,TRUE,FALSE,211.4913,278.9202,67.4289,T-52-MD-1574SunPA,FALSE,T-52-MD-1574SunPA,Wilmington DE ETMT ,15688.45752,Sunoco
